time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/clip_fraction,train/explained_variance,train/n_updates,train/value_loss,train/policy_gradient_loss,train/loss,train/learning_rate,train/clip_range,train/entropy_loss,train/approx_kl,rollout/ep_len_mean,rollout/ep_rew_mean
29,31850,454,929792,0.0,1.7881393432617188e-07,4530,0.767635665088892,-1.1696756700985134e-06,0.3528861999511719,1e-06,0.2,-1.609436049684882,0.0,16603.071428571428,579.4642857142857
29,31890,455,931840,0.0,1.7881393432617188e-07,4540,4.691609849408269,3.971581463702023e-08,3.85429310798645,1e-06,0.2,-1.6094360392540694,0.0,16603.071428571428,579.4642857142857
29,31931,456,933888,0.0,0.0,4550,288.9205419063568,-2.8892827685922384e-07,199.5456085205078,1e-06,0.2,-1.609436036646366,0.0,16603.071428571428,579.4642857142857
29,31970,457,935936,0.0,-1.1920928955078125e-07,4560,0.7673991817981005,-2.995692193508148e-06,0.4329012930393219,1e-06,0.2,-1.6094360783696176,0.0,16603.071428571428,579.4642857142857
29,32013,458,937984,0.0,1.7881393432617188e-07,4570,0.7724419662728905,-2.533764927648008e-07,0.3248981535434723,1e-06,0.2,-1.6094360962510108,0.0,16603.071428571428,579.4642857142857
29,32050,459,940032,0.0,1.7881393432617188e-07,4580,0.7677803883329034,-7.712413207627833e-07,0.33571794629096985,1e-06,0.2,-1.6094360772520304,0.0,16457.456140350878,579.8947368421053
29,32085,460,942080,0.0,0.0,4590,160.13958689570427,-3.655164618976414e-07,80.2148666381836,1e-06,0.2,-1.6094360485672952,0.0,16457.456140350878,579.8947368421053
29,32121,461,944128,0.0,0.0,4600,0.7698303902521729,-1.7082609701901675e-06,0.37067991495132446,1e-06,0.2,-1.6094360712915659,0.0,16457.456140350878,579.8947368421053
29,32157,462,946176,0.0,0.0,4610,0.7671108826994896,-1.3349999790079892e-06,0.46761536598205566,1e-06,0.2,-1.6094360921531916,0.0,16457.456140350878,579.8947368421053
29,32192,463,948224,0.0,0.0,4620,26.543524513952434,-1.7061429389286786e-06,16.942787170410156,1e-06,0.2,-1.6094360940158368,0.0,16457.456140350878,579.8947368421053
29,32228,464,950272,0.0,-1.1920928955078125e-07,4630,138.55962024517356,-1.2852113286498934e-06,83.2320785522461,1e-06,0.2,-1.609436097368598,0.0,16457.456140350878,579.8947368421053
29,32264,465,952320,0.0,0.0,4640,0.8961692819371819,-2.743719960562885e-07,0.4708835482597351,1e-06,0.2,-1.609436095133424,0.0,16457.456140350878,579.8947368421053
29,32299,466,954368,0.0,-1.1920928955078125e-07,4650,0.8400622660294175,-2.1596861188299954e-07,0.40346333384513855,1e-06,0.2,-1.6094360943883657,0.0,16457.456140350878,579.8947368421053
29,32335,467,956416,0.0,-1.1920928955078125e-07,4660,89.48050289452075,-7.916998583823442e-07,23.704383850097656,1e-06,0.2,-1.609436110779643,0.0,16457.456140350878,579.8947368421053
29,32373,468,958464,0.0,0.0,4670,29.854600070789456,-1.0950170690193772e-06,18.247962951660156,1e-06,0.2,-1.6094360794872045,0.0,16457.456140350878,579.8947368421053
29,32411,469,960512,0.0,1.7881393432617188e-07,4680,0.7678467307239771,-9.275710908696055e-07,0.3843551576137543,1e-06,0.2,-1.6094360340386629,0.0,16457.456140350878,579.8947368421053
29,32447,470,962560,0.0,0.0,4690,0.766542406566441,-5.613343091681599e-07,0.3363405764102936,1e-06,0.2,-1.6094360329210757,0.0,16588.568965517243,576.8275862068965
29,32483,471,964608,0.0,0.0,4700,190.84850866794585,-2.3742468329146505e-07,91.93275451660156,1e-06,0.2,-1.6094360500574112,0.0,16588.568965517243,576.8275862068965
29,32519,472,966656,0.0,0.0,4710,54.91479368899017,-3.4098993637599053e-07,7.6637420654296875,1e-06,0.2,-1.6094360265880823,0.0,16588.568965517243,576.8275862068965
29,32556,473,968704,0.0,0.0,4720,0.7716907251626253,-8.111856004688889e-07,0.3683110475540161,1e-06,0.2,-1.6094360418617726,0.0,16588.568965517243,576.8275862068965
29,32592,474,970752,0.0,-1.1920928955078125e-07,4730,0.7674130795523524,-9.554292773827911e-07,0.3885561525821686,1e-06,0.2,-1.6094360638409853,0.0,16448.372881355932,577.2033898305085
29,32629,475,972800,0.0,0.0,4740,129.27964391708375,-2.9994407668709755e-07,85.88516235351562,1e-06,0.2,-1.609436047449708,0.0,16448.372881355932,577.2033898305085
29,32664,476,974848,0.0,5.960464477539063e-08,4750,1.5719199806451798,-3.305096470285207e-07,3.2413761615753174,1e-06,0.2,-1.6094360381364823,0.0,16448.372881355932,577.2033898305085
29,32700,477,976896,0.0,1.7881393432617188e-07,4760,0.7666711017489434,5.331821739673614e-09,0.36857831478118896,1e-06,0.2,-1.6094360325485468,0.0,16448.372881355932,577.2033898305085
29,32736,478,978944,0.0,5.960464477539063e-08,4770,0.7714060479775071,-1.8708014977164565e-07,0.3818424940109253,1e-06,0.2,-1.6094360280781985,0.0,16448.372881355932,577.2033898305085
29,32771,479,980992,0.0,0.0,4780,99.78111437223852,-4.8190122470259665e-08,61.52499771118164,1e-06,0.2,-1.6094360176473856,0.0,16448.372881355932,577.2033898305085
29,32808,480,983040,0.0,-3.5762786865234375e-07,4790,38.35134590938687,-3.0361698009073734e-06,15.114517211914062,1e-06,0.2,-1.6094360567629338,0.0,16448.372881355932,577.2033898305085
29,32846,481,985088,0.0,0.0,4800,0.9036334332078695,-1.0833122360054403e-06,0.5203681588172913,1e-06,0.2,-1.6094360712915659,0.0,16448.372881355932,577.2033898305085
30,32881,482,987136,0.0,-2.384185791015625e-07,4810,0.8107049021869898,-1.0853269486688078e-06,0.36342811584472656,1e-06,0.2,-1.6094360277056694,0.0,16448.372881355932,577.2033898305085
30,32917,483,989184,0.0,0.0,4820,182.31552376151086,-4.4341140892356634e-07,134.7684326171875,1e-06,0.2,-1.6094360031187533,0.0,16448.372881355932,577.2033898305085
30,32953,484,991232,0.0,-1.1920928955078125e-07,4830,0.7674221334978938,-5.030757165513932e-07,0.3824731409549713,1e-06,0.2,-1.6094360023736953,0.0,16448.372881355932,577.2033898305085
30,32988,485,993280,0.0,0.0,4840,0.7659579273313284,-9.179913831758312e-07,0.38055214285850525,1e-06,0.2,-1.609435997530818,0.0,16448.372881355932,577.2033898305085
30,33026,486,995328,0.0,-1.1920928955078125e-07,4850,0.7698982778936625,-2.15549225686118e-06,0.3526833951473236,1e-06,0.2,-1.6094359628856183,0.0,16575.266666666666,574.1833333333333
30,33062,487,997376,0.0,0.0,4860,192.77132948040963,-2.0727457012981175e-07,88.93016052246094,1e-06,0.2,-1.6094359587877989,0.0,16575.266666666666,574.1833333333333
30,33099,488,999424,0.0,1.7881393432617188e-07,4870,0.7721731225028634,-1.6119207430165262e-06,0.36013346910476685,1e-06,0.2,-1.6094359382987022,0.0,16575.266666666666,574.1833333333333
30,33136,489,1001472,0.0,0.0,4880,24.498294972255827,-5.947498721070588e-07,20.140417098999023,1e-06,0.2,-1.609435896575451,0.0,16575.266666666666,574.1833333333333
30,33175,490,1003520,0.0,0.0,4890,0.7658022062852978,-2.7767964638769627e-07,0.3821500241756439,1e-06,0.2,-1.609435859322548,0.0,16575.266666666666,574.1833333333333
30,33212,491,1005568,0.0,-2.384185791015625e-07,4900,178.54994987249376,-3.064647899009287e-07,108.76683044433594,1e-06,0.2,-1.6094358582049608,0.0,16575.266666666666,574.1833333333333
30,33248,492,1007616,0.0,0.0,4910,0.9061705337837338,-1.70044950209558e-07,0.4979732036590576,1e-06,0.2,-1.6094358768314123,0.0,16575.266666666666,574.1833333333333
30,33285,493,1009664,0.0,0.0,4920,0.9094294033944607,-2.4069304345175623e-07,0.3362261950969696,1e-06,0.2,-1.6094358645379543,0.0,16575.266666666666,574.1833333333333
30,33321,494,1011712,0.0,0.0,4930,0.7816810477524996,-1.0422823834232987e-06,0.36949819326400757,1e-06,0.2,-1.60943587385118,0.0,16575.266666666666,574.1833333333333
30,33358,495,1013760,0.0,1.7881393432617188e-07,4940,166.03988179564476,-3.3475807867944243e-07,75.45536804199219,1e-06,0.2,-1.6094358790665866,0.0,16575.266666666666,574.1833333333333
30,33395,496,1015808,0.0,-1.1920928955078125e-07,4950,0.7709314417093992,-1.1164083844050765e-06,0.3692975342273712,1e-06,0.2,-1.6094358291476965,0.0,16575.266666666666,574.1833333333333
30,33431,497,1017856,0.0,0.0,4960,0.7666530275717378,-1.9767758203670382e-06,0.37336036562919617,1e-06,0.2,-1.6094357889145612,0.0,16575.266666666666,574.1833333333333
30,33469,498,1019904,0.0,-1.1920928955078125e-07,4970,0.7648407584056258,-6.047208444215357e-07,0.41810595989227295,1e-06,0.2,-1.6094358239322901,0.0,16698.0,573.4590163934427
30,33505,499,1021952,0.0,0.0,4980,305.61576519012453,-1.48989784065634e-07,128.70742797851562,1e-06,0.2,-1.6094358444213868,0.0,16698.0,573.4590163934427
30,33540,500,1024000,0.0,0.0,4990,0.7725863544270396,-1.3223252608440816e-06,0.4013151526451111,1e-06,0.2,-1.6094358533620834,0.0,16698.0,573.4590163934427
30,33576,501,1026048,0.0,1.7881393432617188e-07,5000,0.7667996486648917,-5.151799996383488e-07,0.3702233135700226,1e-06,0.2,-1.6094359066337347,0.0,16698.0,573.4590163934427
30,33612,502,1028096,0.0,1.7881393432617188e-07,5010,0.7655143134295941,-4.859990440309047e-07,0.3601645529270172,1e-06,0.2,-1.6094359200447799,0.0,16562.467741935485,574.1451612903226
30,33648,503,1030144,0.0,0.0,5020,152.81145253181458,-6.943722837604583e-07,83.88212585449219,1e-06,0.2,-1.6094359293580056,0.0,16562.467741935485,574.1451612903226
30,33684,504,1032192,0.0,0.0,5030,0.7662780495360494,-1.775893906597048e-06,0.40258103609085083,1e-06,0.2,-1.6094359043985604,0.0,16562.467741935485,574.1451612903226
30,33723,505,1034240,0.0,1.7881393432617188e-07,5040,0.7735483221709728,-3.435605322010815e-07,0.38321489095687866,1e-06,0.2,-1.6094358753412963,0.0,16562.467741935485,574.1451612903226
30,33759,506,1036288,0.0,-1.1920928955078125e-07,5050,0.7665342591702938,-1.1671691027004272e-06,0.43297097086906433,1e-06,0.2,-1.6094358447939157,0.0,16562.467741935485,574.1451612903226
30,33795,507,1038336,0.0,5.960464477539063e-08,5060,118.05572352409362,-1.8417049432173372e-07,51.19761276245117,1e-06,0.2,-1.6094358216971159,0.0,16562.467741935485,574.1451612903226
30,33832,508,1040384,0.0,0.0,5070,0.8952960437163711,-3.707347786985338e-07,0.5355755686759949,1e-06,0.2,-1.6094357989728452,0.0,16562.467741935485,574.1451612903226
30,33868,509,1042432,0.0,0.0,5080,0.8854459838941693,-4.6054112317506226e-06,0.43441686034202576,1e-06,0.2,-1.6094357281923295,0.0,16562.467741935485,574.1451612903226
30,33904,510,1044480,0.0,0.0,5090,0.7643146524205804,-2.5304339942522348e-06,0.38213109970092773,1e-06,0.2,-1.609435687586665,0.0,16556.47619047619,572.7301587301587
30,33945,511,1046528,0.0,0.0,5100,297.74222123622894,2.8930662665516137e-08,172.9197998046875,1e-06,0.2,-1.6094356670975685,0.0,16556.47619047619,572.7301587301587
30,33981,512,1048576,0.0,5.960464477539063e-08,5110,0.7707517936825752,-6.05850073043257e-07,0.35500597953796387,1e-06,0.2,-1.6094357185065746,0.0,16556.47619047619,572.7301587301587
30,34018,513,1050624,0.0,0.0,5120,0.7660706963390111,-6.376052624545992e-07,0.32691481709480286,1e-06,0.2,-1.6094357285648584,0.0,16556.47619047619,572.7301587301587
30,34055,514,1052672,0.0,0.0,5130,0.7644575322046876,-6.452944944612682e-07,0.3652135729789734,1e-06,0.2,-1.6094355918467045,0.0,16556.47619047619,572.7301587301587
30,34091,515,1054720,0.0,-1.1920928955078125e-07,5140,118.06175372600555,-2.4472683435305953e-07,45.45973587036133,1e-06,0.2,-1.6094355572015047,0.0,16556.47619047619,572.7301587301587
30,34128,516,1056768,0.0,0.0,5150,0.8998966179788113,-8.393362804781646e-07,0.46847835183143616,1e-06,0.2,-1.6094353839755058,0.0,16556.47619047619,572.7301587301587
30,34165,517,1058816,0.0,5.960464477539063e-08,5160,0.8752591993659735,-3.3237156458199026e-07,0.4628455638885498,1e-06,0.2,-1.6094352640211582,0.0,16556.47619047619,572.7301587301587
31,34201,518,1060864,0.0,5.960464477539063e-08,5170,0.765912894718349,-9.403214789927006e-07,0.40081632137298584,1e-06,0.2,-1.609435273334384,0.0,16551.0625,570.28125
31,34240,519,1062912,0.0,0.0,5180,212.79037487506866,-1.5950790839269756e-07,94.41195678710938,1e-06,0.2,-1.6094353232532739,0.0,16551.0625,570.28125
31,34277,520,1064960,0.0,1.7881393432617188e-07,5190,0.7712756952270865,-2.5529880076646806e-08,0.40373900532722473,1e-06,0.2,-1.6094353005290032,0.0,16551.0625,570.28125
31,34313,521,1067008,0.0,0.0,5200,0.7659206192940473,-3.069668309763074e-06,0.3756255507469177,1e-06,0.2,-1.6094353940337895,0.0,16551.0625,570.28125
31,34351,522,1069056,0.0,0.0,5210,199.90879340171813,-4.1942985262721777e-07,69.90589141845703,1e-06,0.2,-1.609435461089015,0.0,16551.0625,570.28125
31,34388,523,1071104,0.0,0.0,5220,22.09609813001007,-1.7035719793057069e-06,13.232454299926758,1e-06,0.2,-1.6094354886561633,0.0,16551.0625,570.28125
31,34426,524,1073152,0.0,0.0,5230,0.9014542138203978,-7.221737178042531e-07,0.4516773819923401,1e-06,0.2,-1.6094355553388595,0.0,16551.0625,570.28125
31,34462,525,1075200,0.0,0.0,5240,0.8562724329531193,-2.0028164726682007e-07,0.37663596868515015,1e-06,0.2,-1.6094356011599302,0.0,16520.138461538463,574.6
31,34499,526,1077248,0.0,-1.1920928955078125e-07,5250,163.94539202451705,-1.1374300811439753e-06,44.6312370300293,1e-06,0.2,-1.6094356838613748,0.0,16520.138461538463,574.6
31,34536,527,1079296,0.0,-1.1920928955078125e-07,5260,0.7711061172187328,-4.574634658638388e-07,0.39506563544273376,1e-06,0.2,-1.6094356320798398,0.0,16520.138461538463,574.6
31,34572,528,1081344,0.0,-1.1920928955078125e-07,5270,0.7657514795660972,-4.895046004094183e-07,0.3328755795955658,1e-06,0.2,-1.6094355687499047,0.0,16520.138461538463,574.6
31,34609,529,1083392,0.0,-1.1920928955078125e-07,5280,0.767816624417901,-9.639872587285935e-07,0.37740659713745117,1e-06,0.2,-1.6094354420900345,0.0,16520.138461538463,574.6
31,34645,530,1085440,0.0,1.1920928955078125e-07,5290,171.02575545310975,-4.963221726939082e-08,29.635540008544922,1e-06,0.2,-1.609435484185815,0.0,16520.138461538463,574.6
31,34681,531,1087488,0.0,-1.1920928955078125e-07,5300,0.8955707242712379,-3.2226351322606204e-06,0.4414539635181427,1e-06,0.2,-1.6094354804605246,0.0,16520.138461538463,574.6
31,34716,532,1089536,0.0,0.0,5310,0.8750692553818226,-2.5131157599389553e-07,0.33579275012016296,1e-06,0.2,-1.609435472637415,0.0,16520.138461538463,574.6
31,34753,533,1091584,0.0,0.0,5320,0.7664560819044709,-4.3296095100231467e-07,0.43348878622055054,1e-06,0.2,-1.6094353720545769,0.0,16520.138461538463,574.6
31,34794,534,1093632,0.0,0.0,5330,148.42485643029212,-1.4081306289881468e-07,65.36176300048828,1e-06,0.2,-1.6094353932887315,0.0,16520.138461538463,574.6
31,34834,535,1095680,0.0,-1.1920928955078125e-07,5340,0.7698791112750769,-9.918221621774137e-08,0.3572026789188385,1e-06,0.2,-1.609435424208641,0.0,16520.138461538463,574.6
31,34872,536,1097728,0.0,5.960464477539063e-08,5350,0.7652004981413484,-8.151946531143039e-07,0.43379807472229004,1e-06,0.2,-1.6094354245811702,0.0,16520.138461538463,574.6
